,time,open,high,low,close,volume
17234,4/13/21 11:10,476.32,477.345,475.97,477.345,10666
17233,4/13/21 11:15,477.48,477.535,476.7979,476.88,2914
17232,4/13/21 11:20,476.65,476.72,476.19,476.35,3738
17231,4/13/21 11:25,476.01,477.11,475.86,476.91,8140
17230,4/13/21 11:30,476.72,477.29,476.6,477.29,6439
17229,4/13/21 11:35,477.7977,477.92,477.41,477.76,3654
17228,4/13/21 11:40,477.75,478.455,477.57,478.32,3697
17227,4/13/21 11:45,478.54,478.75,478.505,478.7056,3340
17226,4/13/21 11:50,478.54,478.6,477.7901,478.18,4929
17225,4/13/21 11:55,477.88,478,476.805,476.805,3449
17224,4/13/21 12:00,476.895,477.065,476.89,477.03,4827
17223,4/13/21 12:05,477.2254,477.405,476.76,477.02,3455
17222,4/13/21 12:10,476.89,476.9,476.37,476.37,1663
17221,4/13/21 12:15,476.31,476.57,476.2,476.33,2608
17220,4/13/21 12:20,476.08,476.46,475.74,475.74,3495
17219,4/13/21 12:25,475.85,476.15,475.85,476.1262,1328
17218,4/13/21 12:30,476.265,476.7,476.19,476.7,1560
17217,4/13/21 12:35,476.52,477.0736,476.52,477.0736,1415
17216,4/13/21 12:40,476.99,477.67,476.99,477.67,2640
17215,4/13/21 12:45,477.29,477.67,477,477,3022
17214,4/13/21 12:50,477.05,477.05,476.25,476.2974,2071
17213,4/13/21 12:55,476.08,476.46,476.08,476.26,1699
17212,4/13/21 13:00,476,476,475.66,475.8301,2780
17211,4/13/21 13:05,476.06,476.14,475.76,475.76,1902
17210,4/13/21 13:10,475.975,476.965,475.975,476.6298,3982
17209,4/13/21 13:15,477.3738,477.3738,476.61,476.76,2465
17208,4/13/21 13:20,476.94,477.06,476.9,476.97,2259
17207,4/13/21 13:25,476.8,476.955,476.7316,476.955,2361
17206,4/13/21 13:30,477.01,477.25,476.9,476.98,2935
17205,4/13/21 13:35,477.01,477.01,476.425,476.52,2516
17204,4/13/21 13:40,476.49,476.59,476.23,476.39,3491
17203,4/13/21 13:45,476.35,476.64,475.93,476.455,5451
17202,4/13/21 13:50,476.5771,476.79,476.525,476.525,929
17201,4/13/21 13:55,476.5251,476.57,475.97,476.3,3597
17200,4/13/21 14:00,476.11,476.4,475.93,476.4,3826
17199,4/13/21 14:05,475.89,476.37,475.89,476.02,2486
17198,4/13/21 14:10,476.32,476.32,476.09,476.32,1231
17197,4/13/21 14:15,476.185,476.36,475.65,475.96,4541
17196,4/13/21 14:20,476.165,476.33,475.98,476.205,1914
